Date,URL,News
2025-02-10,https://www.thestar.com.my/business/business-news/2025/02/10/maybank-ranks-among-worlds-top-500-brands-wins-big-in-sustainable-finance,"In the banking sector, it stands at 74th globally. Notably, Maybank is one of only two Malaysian brands to make the list and is the only financial institution from Malaysia."
2025-02-12,https://www.thestar.com.my/business/business-news/2025/02/12/maybank-asset-management-launches-global-tech-fund-to-tap-ai-megatrends,"KUALA LUMPUR: Maybank Asset Management Sdn Bhd (MAM Malaysia) has introduced the Maybank Global Technology-I Fund, its second in-house global fund and a key addition to its suite of Shariah-compliant investment solutions. In a statement, MAM Malaysia announced that the fund is designed for investors looking for long-term capital growth. It aims to provide access to high-growth technology companies that are shaping the future of the global economy, all while adhering to Shariah principles."
2025-02-13,https://www.thestar.com.my/sport/hockey/2025/02/13/tough-for-depleted-maybank-to-face-thunderbolts-in-mhl,"KUALA LUMPUR: Maybank head coach Iman Gobinathan is not entirely pleased despite welcoming back seven players ahead of their Malaysian Hockey League (MHL) clash against TNB Thunderbolts today. All seven players are still not fully fit, having only returned from Porec, Croatia, on Monday after competing in the Indoor Hockey World Cup, where Malaysia finished 11th."
2025-02-14,https://www.thestar.com.my/business/business-news/2025/02/14/maybank-quarterly-dividend-expected-to-rise,"According to RHB Research, following a recent meeting with management, it sensed Maybank was optimistic on NIM, as efforts to manage the year-to-date compression bore fruit."
2025-02-14,https://www.thestar.com.my/news/nation/2025/02/14/maybank-empowers-two-loyal-customers-to-become-overnight-millionaires-turning-dreams-into-reality,"WHEN Muhammad Nur Amin Mohd Zaibrib, a 37-year-old father of three, received a call from Maybank congratulating him for winning RM1mil under Maybank’s Mencari MAE-llionaire campaign, his life transformed overnight. Upon receiving the news, Amin and his wife broke down in tears of joy."
2025-02-17,https://www.thestar.com.my/business/business-news/2025/02/17/maybank-appoints-of-malique-sidique-as-acting-gcfo,"In a filing with Bursa Malaysia, Maybank said Malique Firdauz is currently the chief financial officer of Maybank Islamic."
2025-02-17,https://www.thestar.com.my/tech/2025/02/17/iphone-users-need-ios-14-or-higher-to-use-the-maybank-mae-app-after-march-31,"PETALING JAYA:Maybank has announced that iPhone users must update their devices to iOS 14 or later to continue using itsMAEapp. The bank said this measure is part of its efforts to enhance the security of customers' online banking experience, urging users to update their operating systems before March 31 to continue accessing theMAEapp."
2025-02-18,https://www.thestar.com.my/business/business-news/2025/02/18/maybank-gets-new-acting-group-cfo,"In a filing with Bursa Malaysia, Maybank said Malique Firdauz is currently the chief financial officer of Maybank Islamic."
2025-02-20,https://www.thestar.com.my/sport/hockey/2025/02/20/tenaga-storm-into-tnb-cup-final-after-fiery-clash-with-maybank,"KUALA LUMPUR: Tenaga Nasional Berhad (TNB) powered into the TNB Cup final after overcoming a spirited challenge from Maybank in a fiery semi-final at the National Hockey Stadium 2 in Bukit Jalil. Tenaga made an explosive start, with South Korean international Jang Jong-hyun opening the scoring in the second minute."
2025-02-22,https://www.thestar.com.my/business/business-news/2025/02/22/a-flub-over-a-dismissal-at-maybank,"Some context came from Khalijah, who was appointed GCFO in October 2021. She issued a statement at the same time saying that she strongly disagreed with the bank’s decision, as there were no specific reasons given for her termination, other than the bank having lost confidence in her."
2025-02-26,https://www.thestar.com.my/business/business-news/2025/02/26/maybank-president-says-cfo-search-ongoing-internal-inquiry-an-isolated-case,"""We will update the market once we have identified the person,” Maybank president and group chief executive officer Datuk Khairussaleh Ramli told reporters after announcing the bank's financial results for the year ended Dec 31, 2024 (FY2024)."
2025-02-26,https://www.thestar.com.my/business/business-news/2025/02/26/maybanks-zest-i-rewards-winners-with-rm5mil-in-prizes,"Kuala Lumpur: MAYBANK Islamic Bhd’s Zest-i Account continues to redefine rewarding banking experiences, offering its loyal customers a chance to win from an impressive RM5mil prize pool. The much-anticipated prize-giving ceremony, held recently at Glasshouse at Seputeh, celebrated the grand prize winners of FY2024 while setting the stage for an even more exhilarating lineup in FY2025."
2025-02-26,https://www.thestar.com.my/business/business-news/2025/02/26/maybank-achieves-record-net-profit-of-rm1009bil-in-fy24,"During the year, the group said its net profit hit a historic high of RM10.09bil, an improvement from RM9.35bil in FY23."
2025-02-27,https://www.thestar.com.my/business/business-news/2025/02/27/maybank-fy24-bottom-line-reaches-all-time-high,"“We remain quite confident that this year Malaysia can still record reasonable growth in gross domestic product and that will be driven by primarily two areas,” president and group chief executive officer Datuk Khairussaleh Ramli told the media at a results briefing yesterday."
2025-02-27,https://www.thestar.com.my/business/business-news/2025/02/27/maybank-to-ride-on-domestic-spending-growth,"Analysts are optimistic about Maybank’s outlook, underpinned by the anticipated growth in domestic spending."
2025-03-03,https://www.thestar.com.my/business/business-news/2025/03/03/maybank-expands-net-zero-roadmap-with-focus-on-automotive-and-real-estate,"The latest version, unveiled in February 2025, expands Maybank’s decarbonisation roadmap to include two additional key sectors: Automotive and Commercial Real Estate, outlining Maybank’s science-based interim targets and decarbonisation strategies."
2025-03-03,https://www.thestar.com.my/business/business-news/2025/03/03/maybank-thrives-on-strong-economic-outlook,"Analysts remain optimistic about Maybank’s outlook, citing anticipated growth in domestic spending."
2025-03-04,https://www.thestar.com.my/business/business-news/2025/03/04/maybank-updates-net-zero-pledge,"The latest version, unveiled last month, expanded Maybank’s decarbonisation roadmap to include two additional key sectors: automotive and commercial real estate, outlining its science-based interim targets and decarbonisation strategies."
2025-03-07,https://www.thestar.com.my/tech/tech-news/2025/03/07/maybank-now-requires-secure2u-for-all-online-debit-and-credit-card-transactions,"Maybank has announced that it is fully replacing single-use Maybank Secure Online Shopping (MSOS) codes in favour of Secure2u for all online transaction using its debit and credit cards. The change, which took effect yesterday (March 6), will require that all Maybank users who want to use their banking cards for online transactions will need to install the MAE app and enrol their device for Secure2u to approve transactions."
2025-03-07,https://www.thestar.com.my/business/business-news/2025/03/07/maybank-investment-bank-tops-all-four-categories-at-ram-league-awards-2025,"KUALA LUMPUR: Maybank Investment Bank Bhd (Maybank IB) strengthens its leadership in Malaysia’s debt capital markets, securing the top spot in all four categories at the 22nd RAM League Awards 2025. Maybank IB led all four RAM League Tables for corporate bonds and Sukuk issued in 2024, with five transactions in each category and a total programme value of RM12bil."
2025-03-20,https://www.thestar.com.my/tech/tech-news/2025/03/20/maybank-switching-to-new-online-payment-interface-from-march-31-part-of-transition-from-fpx-to-dobw,"PETALING JAYA:Maybank customers may start to notice a different login page interface when making online payments starting, with the bank transitioning from payment gateway FPX to DuitNow Online Banking/Wallets (DOBW). Both payment services are operated by Payments Network Malaysia Sdn Bhd (PayNet), with DOBW having been introduced by the provider to replace FPX."
2025-03-20,https://www.thestar.com.my/business/2025/03/20/maybank-tiktok-shop-ink-mou-to-drive-digitalisaiton-of-asean-smes,The programme aims to help small and medium enterprises (SMEs) adopt digital commerce and expand their businesses.
2025-03-28,https://www.thestar.com.my/news/nation/2025/03/28/the-act-of-salam-becomes-more-meaningful-this-raya-with-maybank,"SALAM (exchanging greetings) during Hari Raya Aidilfitri is more than just a cherished tradition – it’s a gesture of love, respect and unity – bringing hearts closer in moments of joy and reflection. In celebration of Hari Raya, Maybank’s ‘Projek Salam’ shares the extraordinary story of resilience through the eyes of Balqis, a young girl with a congenital limb difference, as she rediscovers the profound meaning of this tradition."
2025-04-03,https://www.thestar.com.my/business/business-news/2025/04/03/maybank-ready-to-assist-customers-impacted-by-putra-heights-gas-pipeline-fire,"In its Facebook post, the bank announced that it is offering a range of relief measures to help ease the victims’ financial burden during this challenging time."
2025-04-04,https://www.thestar.com.my/business/business-news/2025/04/04/uob-maybank-lower-malaysia-growth-forecasts-on-trump-tariffs,"Malaysia is projected to post a slower economic growth in 2025 as reciprocal tariffs from the US impact exports, according to two of Southeast Asia’s biggest lenders."
2025-04-08,https://www.thestar.com.my/business/business-news/2025/04/08/maybank-ibg-named-syndicated-loan-house-of-the-year-in-malaysia-and-vietnam,"KUALA LUMPUR: Maybank Investment Banking Group (Maybank IBG) has been named Syndicated Loan House of the Year by the Asia Pacific Loan Market Association (APLMA), marking its fifth consecutive win in Malaysia and fourth straight win in Vietnam. In a statement, Maybank IBG said the repeat wins were even more impressive given that loan volumes in 2024 had been concentrated in fewer deals across both countries."
2025-04-14,https://www.thestar.com.my/business/business-news/2025/04/14/maybank-launches-global-access-for-seamless-shariah-compliant-international-banking,"KUALA LUMPUR: The Maybank Group has launched Maybank Global Access, a solution that seamlessly integrates a Shariah-compliant multi-currency account called the Global Access Account-i with the Maybank Global Access Mastercard World debit card. In a statement today, Maybank Islamic Bhd said the Maybank Global Access is a convenient alternative for global travellers, supporting 18 currencies, including the Malaysian ringgit in a single account, along with attractive bonus profit rates for selected currencies."
2025-04-14,https://www.thestar.com.my/business/business-news/2025/04/14/optimistic-outlook-for-maybank,"The research house has reiterated its “buy” call on the stock, maintaining a target price of RM12.10 per share, based on a price-to-book value multiple of 1.53 times its estimated book value per share for calendar year 2025."
2025-04-15,https://www.thestar.com.my/business/business-news/2025/04/15/maybank-expands-qr-payment-access-to-cambia-via-mae-app,"Maybank is the strategic banking partner as well as the sponsoring and settlement bank for the second phase of the cross-border quick response (QR) payment linkage between Malaysia and Cambodia, launched by Bank Negara Malaysia (BNM) and the National Bank of Cambodia (NBC)."
2025-04-15,https://www.thestar.com.my/business/business-news/2025/04/15/eco-shop-inks-underwriting-deal-with-maybank-ib,"Eco-Shop is one the largest and fastest-growing retailers in Malaysia, with a market-leading position in terms of revenue in the dollar store segment as at Dec 31, 2023."
2025-04-22,https://www.thestar.com.my/business/business-news/2025/04/22/maybank-pujb-team-up-to-support-johor-entrepreneurs-under-js-sez-initiative,"Through the MOU, both parties aim to bridge key gaps by offering tailored banking and beyond banking solutions, including Halal Facilitation services, supply chain financing, capacity-building programs, and strategic advisory services."
2025-04-23,https://www.thestar.com.my/business/business-news/2025/04/23/maybank-pujb-ink-js-sez-strategic-partnership,"Through the MoU, both parties aim to bridge key gaps by offering tailored banking and beyond banking solutions, including Halal Facilitation services, supply chain financing, capacity-building programmes, and strategic advisery services."
2025-04-24,https://www.thestar.com.my/business/business-news/2025/04/24/nor-shahrizan-sulaiman-named-officer-in-charge-at-maybank-islamic,"In a statement, Maybank said the search for a new group CEO of Islamic Banking would begin immediately, with an announcement to be made in due course."
2025-04-25,https://www.thestar.com.my/business/business-news/2025/04/25/nor-shahrizan-takes-charge-at-maybank-islamic,"In a statement, Maybank said the search for a new group CEO of Islamic banking will begin immediately, with an announcement to be made in due course."
2025-04-30,https://www.thestar.com.my/business/business-news/2025/04/30/maybank-appoints-shafiq-abdul-jabbar-as-its-new-group-cfo,"In a filing with Bursa Malaysia, Maybank said Shafiq will play a key role in partnering the president and group chief executive officer (PGCEO) to drive value creation and strategic decision making."
2025-05-01,https://www.thestar.com.my/business/business-news/2025/05/01/shafiq-appointed-maybank-cfo,"In a filing with Bursa Malaysia, Maybank said Shafiq will play a key role in partnering the president and group chief executive officer (PGCEO) to drive value creation and strategic decision making."
2025-05-05,https://www.thestar.com.my/business/business-news/2025/05/05/maybank-pioneers-first-pilot-single-family-office-in-forest-city,ONE KL is the family office of Tan Sri Chua Ma Yu’s CMY Capital.
2025-05-05,https://www.thestar.com.my/business/business-news/2025/05/05/bank-negara-expected-to-adopt-dovish-stance-in-upcoming-mpc-meeting--maybank-ib,"KUALA LUMPUR: Bank Negara Malaysia (BNM) is expected to adopt a dovish stance at its upcoming Monetary Policy Committee (MPC) Meeting on May 8, said Maybank Investment Bank Bhd (Maybank IB). It said such a stance would indicate the central bank’s willingness to ease policy if necessary, while maintaining the overnight policy rate (OPR) at 3.00 per cent, should data show the economy remains resilient."
2025-05-06,https://www.thestar.com.my/tech/tech-news/2025/05/06/maybank-sets-rm200-daily-transaction-limit-for-reload-services-starting-may-26,"Maybank will be introducing a daily transaction limit for reload services, including mobile prepaid, starting May 26. ""This is in line with our continued efforts to enhance the security of your transactions and ensure a safer online banking experience,"" the company said in astatementon its website."
2025-05-13,https://www.thestar.com.my/business/business-news/2025/05/13/sec-partners-maybank-investment-bank-to-advance-esg-agenda-and-sukuk-programme,"KUALA LUMPUR: Sabah Energy Corporation Sdn Bhd (SEC) has reaffirmed its commitment to institutionalising ESG best practices through a 12-week roadmap to develop a fit-for-purpose Sustainable Finance Framework — a key step towards its inaugural sukuk programme. SEC group chairman Datuk Annuar Ayub said in a satement the initiative is part of SEC’s long-term dedication to responsible energy development, with a focus on balancing environmental sustainability, economic growth, and community well-being."
2025-05-13,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/05/13/expect-the-very-best-of-asia-and-south-east-asia-to-come-to-the-fore-as-maybank039s-rm13mil-golf-extravaganza-is-back-to-excite-the-fans,"In the current LPGA season, Asian players have achieved significant success, with notable wins and top-10 finishes. And expect them to shine again in this year's US$3 million (RM13 million) Maybank Championship at the Kuala Lumpur Golf and Country Club (KLGCC) from Oct 10-Nov 2. Japan's Mao Saigo, the 2024 LPGA Rookie of the Year, won her first LPGA Tour event and first major championship in a five-way sudden-death playoff at this year's first Major - The Chevron Championships held last month."
2025-05-14,https://www.thestar.com.my/business/business-news/2025/05/14/cokeeps-and-maybank-trustees-team-up-to-develop-blockchain-asset-management-solutions,"KUALA LUMPUR: CoKeeps Sdn Bhd, a blockchain infrastructure firm, has signed a memorandum of understanding (MoU) with Maybank Trustees Bhd to explore and implement blockchain-based custodial and asset management solutions. Through this collaboration, CoKeeps and Maybank aim to develop and promote blockchain-driven solutions for asset management, in line with national digital transformation goals and evolving industry needs."
2025-05-19,https://www.thestar.com.my/business/business-news/2025/05/19/maybank-to-support-js-sez-and-facilitate-up-to-rm235bil-in-client-investments,Maybank said the LOI covers four key areas - financing support; promotion and global visibility; collaboration on events and stakeholder engagement; and research and thought leadership.
2025-05-20,https://www.thestar.com.my/business/business-news/2025/05/20/maybank-partners-with-motac-for-mm2h-programme-initiative,"In a statement, Maybank said its wealth management arm, Maybank Premier, will offer a range of solutions tailored to successful MM2H applicants, supporting national efforts to attract global talent and long-term foreign residents."
2025-05-20,https://www.thestar.com.my/business/business-news/2025/05/20/maybank-inks-loi-to-facilitate-js-sez-deals,Maybank said the LoI covers four key areas: financing support; promotion and global visibility; collaboration on events and stakeholder engagement; and research and thought leadership.
2025-05-21,https://www.thestar.com.my/business/business-news/2025/05/21/trading-ideas-maybank-velesto-duopharma-ihh-malakoff-ecoworld-scable-mbsb-kimlun-sapura-industral-eversendai-suncon-petchem-aeon-tsh-myeg,KUALA LUMPUR: Here is a recap of the announcements that made headlines in Corporate Malaysia.
2025-05-21,https://www.thestar.com.my/business/business-news/2025/05/21/maybank-partners-with-ministry-for-mm2h-initiative,"In a statement, Maybank said its wealth management arm, Maybank Premier, will offer a range of solutions tailored to successful MM2H applicants, supporting national efforts to attract global talent and long-term foreign residents."
2025-05-26,https://www.thestar.com.my/business/business-news/2025/05/26/maybank-posts-higher-1q-net-profit-of-rm259bil,"""The global economic outlook remains uncertain. Nevertheless, we expect continued growth in the markets that we operate.  Key to us is to support our clients especially those in need during this challenging period."
2025-05-28,https://www.thestar.com.my/business/business-news/2025/05/28/maybank-comfortable-with-targets-for-this-year,RHB Research said Maybank’s exposure to exporters is insignificant but loan-growth targets could be at risk from uncertainty over global trade and slower economic activity.
2025-06-11,https://www.thestar.com.my/business/business-news/2025/06/11/maybank-underwrites-rm25bil-in-landmark-islamic-green-financing-for-data-centres,"KUALA LUMPUR: Maybank is underwriting RM2.5bil, which is one-third and the largest share of the biggest syndicated Islamic financing for data centres in Asia Pacific, to support DayOne Data Centers Singapore Pte Ltd’s green data centres in the Johor-Singapore Special Economic Zone (JS-SEZ). In a statement, Maybank said this onshore Ringgit Islamic tranche amounts to RM7.5bil, and an equivalent US dollar-denominated offshore conventional tranche, forming a five-year, dual-currency green financing package totalling RM15bil."
2025-06-23,https://www.thestar.com.my/business/business-news/2025/06/23/maybank-extends-first-green-loan-to-fuel-charoen-pokphand039s-re-expansion-in-malaysia,"The banking group said it is providing Altervim its maiden green loan for the solar business, which is in line with the group's sustainability goals of driving energy transition across Asean."
2025-06-30,https://www.thestar.com.my/business/business-news/2025/06/30/maybank-remains-committed-to-039fair-inclusive-and-sustainable039-pay-practices,"In a statement, the bank said it remains fully aligned with the Ekonomi Madani framework, especially the “Raise the Floor” pillar, and will continue working alongside government-linked investment companies and the relevant stakeholders under the GEAR-uP programme to drive shared prosperity and a future-ready Malaysian workforce."
2025-07-01,https://www.thestar.com.my/business/business-news/2025/07/01/maybank-continues-prioritising-employee-welfare,"Maybank said its employees’ salaries are above the living-wage threshold, as benchmarked against the Employees Provident Fund’s (EPF) Belanjawanku Guide."
2025-07-03,https://www.thestar.com.my/business/business-news/2025/07/03/maybank-wins-multiple-top-honours-at-financeasia-awards-2025,"Maybank received Gold awards for Best Managed Company and Best Large-Cap Company in the Asia’s Best Companies Awards (Poll), based on independent surveys of investors and analysts evaluating corporate performance across Asia."
2025-07-04,https://www.thestar.com.my/business/business-news/2025/07/04/maybank-wins-multiple-honours-at-financeasia,"Maybank received Gold awards for Best Managed Company and Best Large-Cap Company in the Asia’s Best Companies Awards Poll, based on independent surveys of investors and analysts evaluating corporate performance across Asia."
2025-07-07,https://www.thestar.com.my/business/business-news/2025/07/07/maybank-ib-expects-bank-negara-to-cut-opr-by-25bps,"KUALA LUMPUR: Maybank Investment Bank Bhd (Maybank IB) expects Bank Negara Malaysia (BNM) to lower its overnight policy rate (OPR) by 25 basis points (bps) at the Monetary Policy Committee (MPC) meeting to be held on July 9, 2025. In a note today, the investment bank said that while current economic data have not yet crossed the threshold for a cut, tentative signs of softening growth momentum and mounting external headwinds justify a preemptive move as policy transmission works with a lag."
2025-07-08,https://www.thestar.com.my/business/business-news/2025/07/08/maybank-continues-to-be-a-defensive-dividend-play,"Analysts and fund managers who attended Maybank’s virtual investor day last Friday were cautiously optimistic as it shared details on three of the seven pillars of the M25+ strategy – wealth management, mid-market segment and global market foreign-exchange (forex) sales – which the bank considers as key areas for growing its Asean footprint."
2025-07-08,https://www.thestar.com.my/business/business-news/2025/07/08/uob-malaysia-maybank-ib-support-pbapps-rm5bil-sukuk-for-water-infrastructure,"KUALA LUMPUR: United Overseas Bank (Malaysia) Bhd (UOB Malaysia) and Maybank Investment Bank Bhd (Maybank IB) have been appointed as joint principal advisers, joint lead arrangers, and joint lead managers for Perbadanan Bekalan Air Pulau Pinang Sdn Bhd (PBAPP)’s inaugural RM5bil Islamic Medium-Term Notes (IMTN) Programme (Sukuk Programme). Maybank IB also served as the sole sustainability structuring adviser for PBAPP’s new Sustainable Finance Framework, which follows guidelines from the Securities Commission and other regional and international sustainable finance standards."
2025-07-09,https://www.thestar.com.my/business/business-news/2025/07/09/maybank-cuts-base-rate-and-blr-by-25-basis-points,Maybank’s BR will be lowered from 3.00% per annum to 2.75% per annum while its BLR will be revised from 6.65% per annum to 6.40% per annum.
2025-07-14,https://www.thestar.com.my/business/business-news/2025/07/14/maybank-grants-us150mil-sustainability-linked-loan-to-ats-malaysia,"In a statement today, the bank said the landmark transaction marks the first SLL issued by a Malaysian and Southeast Asian commercial bank to AT&S, and the first such facility by a local lender to a multinational company in Malaysia’s semiconductor sector."
2025-07-15,https://www.thestar.com.my/tech/tech-news/2025/07/15/maybank-customers-can-now-change-their-daily-transfer-limits-in-the-mae-app,"PETALING JAYA:Maybank now allows its customers to adjust their transfer limits within the MAE app on both Android and iOS devices. According to an announcement post made by the bank on its website, the move is intended to provide a more convenient banking experience via the app."
2025-07-15,https://www.thestar.com.my/business/business-news/2025/07/15/trading-ideas-maybank-cimb-capital-a-aeon-credit-hengyuan-ramssol-flexidynamic-mrcb-zetrix-rex,KUALA LUMPUR: Here is a recap of the announcements that made headlines in Corporate Malaysia.
2025-07-15,https://www.thestar.com.my/business/business-news/2025/07/15/maybank-grants-sustainability-linked-loan-to-ats-malaysia,"In a statement, the bank said the landmark transaction marks the first SLL issued by a Malaysian and South-East Asian commercial bank to AT&S, and the first such facility by a local lender to a multinational company in the local semiconductor sector."
2025-07-17,https://www.thestar.com.my/business/business-news/2025/07/17/maybank-singapore-sccci-collaborate-on-driving-investment-in-js-sez,"KUALA LUMPUR: Maybank Singapore Ltd has signed a memorandum of understanding (MOU) with the Singapore Chinese Chamber of Commerce & Industry (SCCCI) to strengthen cross-border business collaboration and drive investment in the region with a strategic focus on the Johor-Singapore Special Economic Zone (JS-SEZ). In a joint statement, the parties said the SCCCI and Maybank will collaborate on initiatives aimed at promoting economic development, investment, and trade."
2025-07-17,https://www.thestar.com.my/business/business-news/2025/07/17/maybank-ib-expects-bank-negara-to-maintain-opr-rate-at-275-until-year-end,"KUALA LUMPUR: Maybank Investment Bank Bhd (Maybank IB) expects Bank Negara Malaysia (BNM) to keep the overnight policy rate (OPR) at 2.75 per cent for the rest of the year after the 25 basis points reduction on July 9. Based on the briefing following last week’s monetary policy committee meeting, Maybank IB’s group chief economist, Suhaimi Ilias, said the investment bank believes that BNM is likely adopting a ""one-cut-and-done” approach to rate cuts."
2025-07-18,https://www.thestar.com.my/business/business-news/2025/07/18/sccci-maybank-ink-deal-to-bolster-trade-collaboration,"KUALA LUMPUR: The Singapore Chinese Chamber of Commerce and Industry (SCCCI) and Maybank Singapore Ltd have signed a memorandum of understanding (MoU) to strengthen cross-border business collaboration. The partnership also aims to drive investments across South-East Asia, with a strategic focus on Singapore, Malaysia, and the Johor-Singapore Special Economic Zone (JS-SEZ)."
2025-08-01,https://www.thestar.com.my/business/business-news/2025/08/01/malique-sidique-appointed-as-officer-in-charge-of-maybank-islamic,"Malique currently serves as chief financial officer, group islamic banking, and head of group performance reporting. In his new role, he will report directly to the president and group CEO."
2025-08-05,https://www.thestar.com.my/business/business-news/2025/08/05/maybank-partners-microsoft-to-drive-digital-transformation,"In a statement, the financial services group said the partnership would include the upgrade of existing capabilities to Microsoft 365."
2025-08-06,https://www.thestar.com.my/business/business-news/2025/08/06/maybank-microsoft-to-drive-digital-transformation,"In a statement, the financial services group said the partnership would include the upgrade of existing capabilities to Microsoft 365."
2025-08-06,https://www.thestar.com.my/business/business-news/2025/08/06/trading-ideas-maybank-cimb-hartalega-infomina-cbh-citaglobal-kjts-carzo-aizo-fajarbaru-dengkil-lotte-frontken,KUALA LUMPUR: Here is a recap of the announcements that made headlines in Corporate Malaysia.
2025-08-12,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/08/12/thai-teen-kritchanya-aces-her-way-to-a-five-shot-lead-at-maybank-championship-asean-qualifier-malaysian-zulaikah-in-second-place,"Thailand’s rising amateur Kritchanya Kaopattanaskul sank her career first hole-in-one en route to a commanding lead following the first round of the MaybankChampionship AseanQualifier on Tuesday(Aug 12). The 17-year-old Thai national team member produced the magical ace on the147-yard par-three fourth hole at Kuala Lumpur GolfandCountry Club’s WestCourse, which saw her post a stellar first round of five-under-par 67."
2025-08-12,https://www.thestar.com.my/business/business-news/2025/08/12/muted-maybank-quarterly-earnings-on-the-absence-of-top-line-drivers,"The research house, in a report, said the banking group’s net interest income is expected to be sustained, given some relief from the 100 basis points (bps) cut in the statutory reserve requirement to mitigate funding cost pressure."
2025-08-13,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/08/13/a-thai-storm-in-klgcc---thai-golfers-flex-the-muscles-and-sweep-all-five-places-up-for-grabs-at-maybank-championship-asean-qualifiers,"Five rising stars from South-East Asia, and all of them from Thailand, proved their worth in fine style after earning their spots in South-East Asia's biggest women's golf tournament - the Maybank Championships - on Wednesday (Aug 13). The Thai golfers indeed flexed their strength in women's golf by sweeping all five qualifying slots at the Maybank Championship Asean Qualifiers held at the Kuala Lumpur Golf and Country Club in Bukit Kiara."
2025-08-13,https://www.thestar.com.my/sport/golf/2025/08/13/thai-teen-amateur-holds-lead-after-hole-in-one-show-atmaybank-cship-asean-qualifier,"PETALING JAYA: Thailand’s rising amateur Kritchanya Kaopattanaskul sank her career first hole-in-one en route to a commanding lead following the first round of the Maybank Championship Asean Qualifier. The 17-year-old Thai national team member produced the magical ace on the 147-yard par-three fourth hole at the Kuala Lumpur Golf and Country Club’s West Course, which saw her post a stellar first round of five-under 67."
2025-08-13,https://www.thestar.com.my/business/business-news/2025/08/13/perodua-maybank-islamic-unveil-agility-financing,"KUALA LUMPUR: Perusahaan Otomobil Kedua Sdn Bhd (Perodua) and Maybank Islamic Bhd have partnered to provide the country’s first syariah-compliant agility financing plan, the Perodua flexiplan, powered by Maybank Islamic myimpact drive financing-i. The plan allows customers to enjoy a highly competitive murabahah vehicle term financing deal which leads to a more affordable monthly payment over an initial five-year term."
2025-08-14,https://www.thestar.com.my/sport/golf/2025/08/14/thai-phoon-women-golfers-from-up-north-sweep-qualifying-spots-for-maybank-championship,KUALA LUMPUR: Thailand flexed their strength in women’s golf by sweeping all five qualifying slots at the Maybank Championship Asean Qualifiers. Kritchanya Kaopattanaskul came out tops after carding a two-day seven-under 137 at the Kuala Lumpur Golf and Country Club in Bukit Kiara.
2025-08-21,https://www.thestar.com.my/business/business-news/2025/08/21/maybank-islamic-extends-rm6356mil-facility-for-mbw-innexus-industrial-city-in-js-sez,"KUALA LUMPUR: Maybank Islamic Bhd has exchanged a bilateral financing agreement with Rising Gateway Sdn Bhd, a wholly-owned subsidiary of MB World Group Bhd, for facilities of up to RM635.6mil for the newly launched MBW Innexus Industrial City in the Johor-Singapore Special Economic Zone (JS-SEZ). “This financing package gives MB World Group the flexibility and breadth of options needed to meet its operational and infrastructure requirements—laying the foundation for developing a thriving ecosystem at MBW Innexus Industrial City,” said Datuk John Chong, group CEO of Global Banking, Maybank, in a statement."
2025-08-26,https://www.thestar.com.my/business/business-news/2025/08/26/maybank-records-1h-earnings-growth-to-rm522bil-declares-30c-divshare,"""Our first half results reflect a resilient performance despite a challenging backdrop, registering a sustained growth in profitability,"" said president and group CEO Datuk Sri Khairussaleh Ramli in a statement."
2025-08-27,https://www.thestar.com.my/business/business-news/2025/08/27/trading-ideas-maybank-public-bank-ioipg-mbsb-pharmaniaga-aax,KUALA LUMPUR: Here is a recap of the announcements that made headlines in Corporate Malaysia. Malayan Banking’s 2QFY25 net profit rose nearly 4% y-o-y to RM2.63bil as higher income offset rising provisions for bad debts.
2025-08-27,https://www.thestar.com.my/business/business-news/2025/08/27/maybank-points-to-lower-group-loans-growth,"Group loans growth is now seen to come in at around 3% this year in its latest guidance, slightly lower than the previous expectation of a loans growth at around 5% to 6%."
2025-08-28,https://www.thestar.com.my/business/business-news/2025/08/28/maybank-issues-rm18bil-subordinated-sukuk-under-rm30bil-programme,Maybank said in a Bursa Malaysia filing today that the proceeds from the subordinated Sukuk Murabahah will be applied for Shariah-compliant purposes.
2025-08-28,https://www.thestar.com.my/business/business-news/2025/08/28/slower-loan-growth-on-the-cards-for-maybank,"Kenanga Research, for example, cut its forecasts for the lender for this year (FY25) and FY26 by 4% and 3%, respectively, as it foresees loan growth slowing down from 4.5% to about 3%, in line with revisions to guidance."
2025-08-29,https://www.thestar.com.my/business/business-news/2025/08/29/trading-ideas-maybank-ihh-ijm-samaiden-inta-bina-axiata-ql-matrix-duopharma-rhb-sime-darby-ioi,KUALA LUMPUR: Here is a recap of the announcements that made headlines in Corporate Malaysia.
2025-09-02,https://www.thestar.com.my/business/business-news/2025/09/02/maybank-emerges-as-substantial-shareholder-of-alam-maritim,"In a filing with Bursa Malaysia today, Maybank said a total of 85.38 million new ordinary shares in Alam Maritim, representing a 19.16 per cent stake, had been issued to the bank and its wholly owned subsidiary Maybank Islamic Bhd pursuant to a scheme of arrangement under Section 366 of the Companies Act 1966 at an issue price of 27.83 sen each."
2025-09-03,https://www.thestar.com.my/business/business-news/2025/09/03/trading-ideas-maybank-99-speed-mart-alliance-itmax-osk-kelington-southern-score-oppstar-northern-solar-lebtech-apb-kawan-renergy,KUALA LUMPUR: Here is a recap of the announcements that made headlines in Corporate Malaysia.
